questionKey,examId,examKind,examTitle,examShortLabel,category,series,questionNumber,sectionTitle,sectionMaterialText,promptRaw,promptDisplay,answerText,answerType,choiceOptionsText,uiMode,questionFormat,hasBlank,hasUnderline,promptMissing,requiresImageReference,imageReferences,questionImage,surfaceMode,sourceFormat,sourceFile,answerKeyFile,parseStatus,parseIssues
writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf::Q4,writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf,final,TBW Starter 1 Final Test final,The Best Writing Starter 1 Test...,Writing,The Best Writing Starter 1 Test,4,Look and write.,,,,chips,short_text,,,서답형/Look and write.,False,False,True,True,assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-1.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-2.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-3.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-4.png,assets/question-crops/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/q04.png,question_crop,pdf,Writing/The Best Writing Starter 1 Test/TBW Starter 1_Final Test_final.pdf,Writing/The Best Writing Starter 1 Test/TBW Starter 1_Final Test_Answer Key.pdf,good,
writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf::Q5,writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf,final,TBW Starter 1 Final Test final,The Best Writing Starter 1 Test...,Writing,The Best Writing Starter 1 Test,5,Look and choose the alphabet for the blanks.,"h use
h t dogs",h__use h__t dogs,h__use h__t dogs,o,multiple_choice_word,u | i | o,,선택형/Look and choose the alphabet for the blanks.,False,True,False,True,assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-1.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-2.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-3.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-4.png,,page_reference,pdf,Writing/The Best Writing Starter 1 Test/TBW Starter 1_Final Test_final.pdf,Writing/The Best Writing Starter 1 Test/TBW Starter 1_Final Test_Answer Key.pdf,good,
writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf::Q6,writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf,final,TBW Starter 1 Final Test final,The Best Writing Starter 1 Test...,Writing,The Best Writing Starter 1 Test,6,Look and choose the alphabet for the blanks.,"h use
h t dogs",__lue eyes __ed,__lue eyes __ed,b,multiple_choice_word,b | s | d,,선택형/Look and choose the alphabet for the blanks.,False,True,False,True,assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-1.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-2.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-3.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-4.png,,page_reference,pdf,Writing/The Best Writing Starter 1 Test/TBW Starter 1_Final Test_final.pdf,Writing/The Best Writing Starter 1 Test/TBW Starter 1_Final Test_Answer Key.pdf,good,
writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf::Q7,writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf,final,TBW Starter 1 Final Test final,The Best Writing Starter 1 Test...,Writing,The Best Writing Starter 1 Test,7,"Look, read, and circle.",I like popcorn | ice cream .,I like popcorn | ice cream .,I like popcorn | ice cream .,ice cream,short_text,,,"서답형/Look, read, and circle.",False,False,False,False,assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-1.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-2.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-3.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-4.png,,text_only,pdf,Writing/The Best Writing Starter 1 Test/TBW Starter 1_Final Test_final.pdf,Writing/The Best Writing Starter 1 Test/TBW Starter 1_Final Test_Answer Key.pdf,good,
writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf::Q8,writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf,final,TBW Starter 1 Final Test final,The Best Writing Starter 1 Test...,Writing,The Best Writing Starter 1 Test,8,"Look, read, and circle.",I like popcorn | ice cream .,We have the same chin | forehead .,We have the same chin | forehead .,forehead,short_text,,,"서답형/Look, read, and circle.",False,False,False,False,assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-1.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-2.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-3.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-4.png,,text_only,pdf,Writing/The Best Writing Starter 1 Test/TBW Starter 1_Final Test_final.pdf,Writing/The Best Writing Starter 1 Test/TBW Starter 1_Final Test_Answer Key.pdf,good,
writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf::Q9,writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf,final,TBW Starter 1 Final Test final,The Best Writing Starter 1 Test...,Writing,The Best Writing Starter 1 Test,9,"Read, choose, and write.",He butter cookies.,He _________ butter cookies.,He _________ butter cookies.,likes,short_text,,,"서답형/빈칸/Read, choose, and write.",True,True,False,False,assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-1.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-2.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-3.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-4.png,,text_only,pdf,Writing/The Best Writing Starter 1 Test/TBW Starter 1_Final Test_final.pdf,Writing/The Best Writing Starter 1 Test/TBW Starter 1_Final Test_Answer Key.pdf,good,
writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf::Q10,writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf,final,TBW Starter 1 Final Test final,The Best Writing Starter 1 Test...,Writing,The Best Writing Starter 1 Test,10,"Read, choose, and write.",He butter cookies.,There _________ a dresser.,There _________ a dresser.,is,short_text,,,"서답형/빈칸/Read, choose, and write.",True,True,False,False,assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-1.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-2.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-3.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-4.png,,text_only,pdf,Writing/The Best Writing Starter 1 Test/TBW Starter 1_Final Test_final.pdf,Writing/The Best Writing Starter 1 Test/TBW Starter 1_Final Test_Answer Key.pdf,good,
writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf::Q11,writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf,final,TBW Starter 1 Final Test final,The Best Writing Starter 1 Test...,Writing,The Best Writing Starter 1 Test,11,"Read, choose, and write.",He butter cookies.,It is _________ Wednesday.,It is _________ Wednesday.,on,short_text,,,"서답형/빈칸/Read, choose, and write.",True,True,False,False,assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-1.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-2.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-3.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-4.png,,text_only,pdf,Writing/The Best Writing Starter 1 Test/TBW Starter 1_Final Test_final.pdf,Writing/The Best Writing Starter 1 Test/TBW Starter 1_Final Test_Answer Key.pdf,good,
writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf::Q12,writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf,final,TBW Starter 1 Final Test final,The Best Writing Starter 1 Test...,Writing,The Best Writing Starter 1 Test,12,"Read, choose, and write.",He butter cookies.,I _________ a round nose.,I _________ a round nose.,have,short_text,,,"서답형/빈칸/Read, choose, and write.",True,True,False,False,assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-1.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-2.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-3.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-4.png,,text_only,pdf,Writing/The Best Writing Starter 1 Test/TBW Starter 1_Final Test_final.pdf,Writing/The Best Writing Starter 1 Test/TBW Starter 1_Final Test_Answer Key.pdf,good,
writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf::Q13,writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf,final,TBW Starter 1 Final Test final,The Best Writing Starter 1 Test...,Writing,The Best Writing Starter 1 Test,13,Read and choose.,,_________ have a small mouth.,_________ have a small mouth.,You,multiple_choice_word,You | He | She,,선택형/빈칸/Read and choose.,True,True,False,False,assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-1.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-2.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-3.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-4.png,,text_only,pdf,Writing/The Best Writing Starter 1 Test/TBW Starter 1_Final Test_final.pdf,Writing/The Best Writing Starter 1 Test/TBW Starter 1_Final Test_Answer Key.pdf,good,
writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf::Q14,writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf,final,TBW Starter 1 Final Test final,The Best Writing Starter 1 Test...,Writing,The Best Writing Starter 1 Test,14,Read and choose.,,Please _________ to the restaurant.,Please _________ to the restaurant.,come,multiple_choice_word,come | comes | coming,,선택형/빈칸/Read and choose.,True,True,False,False,assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-1.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-2.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-3.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-4.png,,text_only,pdf,Writing/The Best Writing Starter 1 Test/TBW Starter 1_Final Test_final.pdf,Writing/The Best Writing Starter 1 Test/TBW Starter 1_Final Test_Answer Key.pdf,good,
writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf::Q15,writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf,final,TBW Starter 1 Final Test final,The Best Writing Starter 1 Test...,Writing,The Best Writing Starter 1 Test,15,Read and choose.,,He _________ like chocolate.,He _________ like chocolate.,doesn't,multiple_choice_word,not | don't | doesn't,,선택형/빈칸/Read and choose.,True,True,False,False,assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-1.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-2.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-3.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-4.png,,text_only,pdf,Writing/The Best Writing Starter 1 Test/TBW Starter 1_Final Test_final.pdf,Writing/The Best Writing Starter 1 Test/TBW Starter 1_Final Test_Answer Key.pdf,good,
writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf::Q16,writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf,final,TBW Starter 1 Final Test final,The Best Writing Starter 1 Test...,Writing,The Best Writing Starter 1 Test,16,Read and choose.,,My teddy bear _________ the desk.,My teddy bear _________ the desk.,is on,multiple_choice_word,is on | are | are on,,선택형/빈칸/Read and choose.,True,True,False,False,assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-1.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-2.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-3.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-4.png,,text_only,pdf,Writing/The Best Writing Starter 1 Test/TBW Starter 1_Final Test_final.pdf,Writing/The Best Writing Starter 1 Test/TBW Starter 1_Final Test_Answer Key.pdf,good,
writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf::Q17,writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf,final,TBW Starter 1 Final Test final,The Best Writing Starter 1 Test...,Writing,The Best Writing Starter 1 Test,17,Unscramble the sentences.,( 30th / September / It’s / on / . ),( 30th / September / It's / on / . ),( 30th / September / It's / on / . ),It's on September 30th.,short_text,,unscramble,서답형/unscramble/Unscramble the sentences.,False,False,False,False,assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-1.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-2.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-3.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-4.png,,text_only,pdf,Writing/The Best Writing Starter 1 Test/TBW Starter 1_Final Test_final.pdf,Writing/The Best Writing Starter 1 Test/TBW Starter 1_Final Test_Answer Key.pdf,good,
writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf::Q18,writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf,final,TBW Starter 1 Final Test final,The Best Writing Starter 1 Test...,Writing,The Best Writing Starter 1 Test,18,Unscramble the sentences.,( 30th / September / It’s / on / . ),( slippers / bed / My / the / are / under / . ),( slippers / bed / My / the / are / under / . ),My slippers are under the bed.,short_text,,unscramble,서답형/unscramble/Unscramble the sentences.,False,False,False,False,assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-1.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-2.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-3.png | assets/exam-previews/writing-the-best-writing-starter-1-test-tbw-starter-1-final-test-final-pdf/page-4.png,,text_only,pdf,Writing/The Best Writing Starter 1 Test/TBW Starter 1_Final Test_final.pdf,Writing/The Best Writing Starter 1 Test/TBW Starter 1_Final Test_Answer Key.pdf,good,
